ORDER_SHOP_CD,volume_total,ca_estime,age_moyen,distance_moyenne,geolife_dominant,emplacement,surface,canal,vol_T,vol_I,vol_M,pct_T,pct_I,pct_M,cout_fonctionnement,marge_estimee,score_rentabilite,rentable,croissance_yoy,vs_mediane,profil_chalandise,decision
75013PAR-N,7,1400.0,39.0,,PériUrbain en croissance,,,Service Client Home,0,0,7,0.0,0.0,100.0,65000.0,-63600.0,0.02,False,33.3,-12.5,Inconnu,FERMER
75015FX2-3,1,200.0,59.0,,Rural ouvrier,,,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
75016FX6-4,39,7800.0,58.714285714285715,682.6548073324873,Résidence secondaire,CV,68.0,Agence Distribution,24,4,11,61.5,10.3,28.2,65000.0,-57200.0,0.12,False,-5.0,387.5,Régionale (>20km),FERMER
75017FIDSC,224,44800.0,53.017857142857146,,Résidence secondaire,,,Service Client Home,0,224,0,0.0,100.0,0.0,65000.0,-20200.0,0.69,False,43.5,2700.0,Inconnu,FERMER
75017FN6-2,2,400.0,39.0,,Populaire,,,Agence Distribution,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
75018FR7-3,13,2600.0,54.38461538461539,674.6563900650808,Rural ouvrier,CV,77.0,Agence Distribution,9,1,3,69.2,7.7,23.1,65000.0,-62400.0,0.04,False,-37.5,62.5,Régionale (>20km),FERMER
75116FX6-3,1,200.0,69.0,,Urbain familial aisé,,,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
75672FT-40,29,5800.0,57.46153846153846,,Urbain classe moyenne,,,Agence Distribution,0,0,29,0.0,0.0,100.0,65000.0,-59200.0,0.09,False,-84.0,262.5,Inconnu,FERMER
75ACHTUNIS,25,5000.0,51.4,,Pavillonnaire familial,,,Service Client Home,0,25,0,0.0,100.0,0.0,65000.0,-60000.0,0.08,False,-61.1,212.5,Inconnu,FERMER
75APVEPA09,3,600.0,45.666666666666664,,Résidence secondaire,,,,0,0,3,0.0,0.0,100.0,65000.0,-64400.0,0.01,False,100.0,-62.5,Inconnu,FERMER
75APVEPA19,2,400.0,,,Urbain classe moyenne,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
75APVEPA37,2,400.0,44.0,,Résidence secondaire,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
75APVEPA39,1,200.0,,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
75BHVRIVO,1,200.0,69.0,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
75BNPAGENC,1,200.0,59.0,,Rural dynamique,,,On Line,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
75CBOFRAMB,784,156800.0,42.78826530612245,,Urbain classe moyenne,,,Service Client Mobile,0,784,0,0.0,100.0,0.0,65000.0,91800.0,2.41,True,-31.0,9700.0,Inconnu,MAINTENIR
75CIRCPRO,5,1000.0,57.0,,Pavillonnaire familial,,,Porte A Porte,0,5,0,0.0,100.0,0.0,65000.0,-64000.0,0.02,False,-75.0,-37.5,Inconnu,FERMER
75CTCFRAMB,1130,226000.0,45.604609929078016,,Résidence secondaire,,,Clic To Call,0,1123,7,0.0,99.4,0.6,65000.0,161000.0,3.48,True,83.2,14025.0,Inconnu,DÉVELOPPER
75CTCPERF,1556,311200.0,45.22107969151671,,Résidence secondaire,,,Clic To Call,0,1556,0,0.0,100.0,0.0,65000.0,246200.0,4.79,True,-5.0,19350.0,Inconnu,MAINTENIR
75DCEGPARI,1,200.0,29.0,,Résidence secondaire,,,Ag PRO/PME,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
75DECGPADB,4,800.0,49.0,,Urbain classe moyenne,,,Ag PRO/PME,1,3,0,25.0,75.0,0.0,65000.0,-64200.0,0.01,False,-100.0,-50.0,Inconnu,FERMER
75FIBRESMS,2507,501400.0,52.44635021938572,,Pavillonnaire familial,,,Porte A Porte,0,2507,0,0.0,100.0,0.0,65000.0,436400.0,7.71,True,18.6,31237.5,Inconnu,DÉVELOPPER
75GTPROITA,1,200.0,29.0,,Urbain classe moyenne,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
75GTPROPAR,1,200.0,19.0,,Rural traditionnel,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
75GTPROSEV,1,200.0,39.0,,Urbain classe moyenne,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
75OBSAEIDP,1,200.0,59.0,,Résidence secondaire,,,Ag PRO/PME,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
75OBSAEIDR,23,4600.0,49.869565217391305,,Pavillonnaire familial,,,,2,21,0,8.7,91.3,0.0,65000.0,-60400.0,0.07,False,,187.5,Inconnu,FERMER
75OFPFRAMB,191,38200.0,51.931937172774866,,Urbain classe moyenne,,,Service Client Mobile,0,180,11,0.0,94.2,5.8,65000.0,-26800.0,0.59,False,22.1,2287.5,Inconnu,FERMER
75PAFTUNIS,1905,381000.0,52.27034120734909,,Résidence secondaire,,,Service Client Home,0,1904,1,0.0,99.9,0.1,65000.0,316000.0,5.86,True,30.6,23712.5,Inconnu,DÉVELOPPER
75PHSEFLAN,3,600.0,44.0,,PériUrbain en croissance,CV,169.0,Réseau Partenaire,2,0,1,66.7,0.0,33.3,65000.0,-64400.0,0.01,False,-50.0,-62.5,Inconnu,FERMER
75PHSEITAL,17,3400.0,55.42857142857143,672.0138238039208,Urbain classe moyenne,CC,130.0,Réseau Partenaire,13,2,2,76.5,11.8,11.8,85000.0,-81600.0,0.04,False,-58.3,112.5,Régionale (>20km),FERMER
75PHSEPA01,18,3600.0,58.411764705882355,679.2156491262281,Résidence secondaire,CC,76.0,Réseau Partenaire,14,2,2,77.8,11.1,11.1,85000.0,-81400.0,0.04,False,25.0,125.0,Régionale (>20km),FERMER
75PHSEPA14,8,1600.0,56.5,662.3261630040474,Résidence secondaire,CV,67.0,Réseau Partenaire,4,1,3,50.0,12.5,37.5,65000.0,-63400.0,0.02,False,200.0,0.0,Régionale (>20km),FERMER
75PHSEPA15,12,2400.0,45.666666666666664,650.9891098201028,PériUrbain en croissance,CV,148.0,Réseau Partenaire,6,0,6,50.0,0.0,50.0,65000.0,-62600.0,0.04,False,100.0,50.0,Régionale (>20km),FERMER
75PHSEPAR1,29,5800.0,56.142857142857146,673.2658942016811,Résidence secondaire,CV,154.0,Réseau Partenaire,15,3,11,51.7,10.3,37.9,65000.0,-59200.0,0.09,False,41.7,262.5,Régionale (>20km),FERMER
75PHSESEVR,39,7800.0,58.705882352941174,669.5744040798212,Résidence secondaire,CV,90.0,Réseau Partenaire,20,6,13,51.3,15.4,33.3,65000.0,-57200.0,0.12,False,-44.0,387.5,Régionale (>20km),FERMER
75SDRBEAUM,44,8800.0,56.61904761904762,667.9877292471236,Résidence secondaire,CV,239.0,Agence Distribution,29,2,13,65.9,4.5,29.5,65000.0,-56200.0,0.14,False,20.0,450.0,Régionale (>20km),FERMER
75SDRCOMME,26,5200.0,61.4,669.129878454187,Résidence secondaire,CV,40.0,Agence Distribution,18,3,5,69.2,11.5,19.2,65000.0,-59800.0,0.08,False,-14.3,225.0,Régionale (>20km),FERMER
75SDRREPUB,44,8800.0,54.36585365853659,671.6777189869812,Pavillonnaire familial,CV,173.0,Agence Distribution,32,2,10,72.7,4.5,22.7,65000.0,-56200.0,0.14,False,-48.3,450.0,Régionale (>20km),FERMER
76173FC9-0,4,800.0,71.5,801.5078848780181,PériUrbain en croissance,CC,70.0,Agence Distribution,3,0,1,75.0,0.0,25.0,85000.0,-84200.0,0.01,False,-100.0,-50.0,Régionale (>20km),FERMER
76173FC9-1,22,4400.0,53.0,785.6136224871296,Populaire,CV,377.0,Agence Distribution,16,2,4,72.7,9.1,18.2,65000.0,-60600.0,0.07,False,-30.8,175.0,Régionale (>20km),FERMER
7620090I-Y,7,1400.0,49.0,783.3369361712802,Pavillonnaire familial,CC,127.0,Agence Distribution,4,0,3,57.1,0.0,42.9,85000.0,-83600.0,0.02,False,-60.0,-12.5,Régionale (>20km),FERMER
76290FK2-9,6,1200.0,55.666666666666664,819.1095473673969,Rural ouvrier,CC,115.0,Agence Distribution,4,1,1,66.7,16.7,16.7,85000.0,-83800.0,0.01,False,100.0,-25.0,Régionale (>20km),FERMER
76360FC9-B,11,2200.0,55.36363636363637,810.2572994203754,PériUrbain en croissance,CC,147.0,Agence Distribution,5,1,5,45.5,9.1,45.5,85000.0,-82800.0,0.03,False,75.0,37.5,Régionale (>20km),FERMER
76410FC9-G,14,2800.0,57.57142857142857,755.1416736012629,Résidence secondaire,CC,121.0,Agence Distribution,7,4,3,50.0,28.6,21.4,85000.0,-82200.0,0.03,False,-44.4,75.0,Régionale (>20km),FERMER
76600FK2-8,9,1800.0,51.5,846.2093635043631,Résidence secondaire,CC,136.0,Agence Distribution,7,0,2,77.8,0.0,22.2,85000.0,-83200.0,0.02,False,-50.0,12.5,Régionale (>20km),FERMER
76APVEBARE,1,200.0,49.0,,Urbain classe moyenne,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
76APVELEH1,1,200.0,29.0,,Urbain classe moyenne,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
76APVEMONT,1,200.0,39.0,,Urbain familial aisé,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
76APVETOUR,1,200.0,89.0,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
76PHSEFECA,3,600.0,49.0,,Rural dynamique,CV,120.0,Réseau Partenaire,2,0,1,66.7,0.0,33.3,65000.0,-64400.0,0.01,False,-50.0,-62.5,Inconnu,FERMER
76PHSENEBR,4,800.0,54.0,802.7207329391416,PériUrbain en croissance,CV,85.0,Réseau Partenaire,2,2,0,50.0,50.0,0.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Régionale (>20km),FERMER
76PHSEYVET,5,1000.0,42.333333333333336,765.2450893812543,Urbain classe moyenne,CV,65.0,Réseau Partenaire,1,1,3,20.0,20.0,60.0,65000.0,-64000.0,0.02,False,,-37.5,Régionale (>20km),FERMER
77000-BO,101,20200.0,52.06930693069307,,Pavillonnaire familial,,,Agence Distribution,0,101,0,0.0,100.0,0.0,65000.0,-44800.0,0.31,False,-39.7,1162.5,Inconnu,FERMER
77102FS6-0,7,1400.0,60.666666666666664,626.9483637166901,Résidence secondaire,CC,109.0,Agence Distribution,5,1,1,71.4,14.3,14.3,85000.0,-83600.0,0.02,False,33.3,-12.5,Régionale (>20km),FERMER
77120FS6-1,13,2600.0,52.84615384615385,657.9143492039252,Rural ouvrier,CV,72.0,Agence Distribution,7,3,3,53.8,23.1,23.1,65000.0,-62400.0,0.04,False,-55.6,62.5,Régionale (>20km),FERMER
77130FJ9-1,7,1400.0,56.142857142857146,571.1490648775576,Résidence secondaire,CC,138.0,Agence Distribution,6,0,1,85.7,0.0,14.3,85000.0,-83600.0,0.02,False,-83.3,-12.5,Régionale (>20km),FERMER
77160FJ9-2,1,200.0,59.0,,Résidence secondaire,CV,128.0,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
77190FW7-4,7,1400.0,60.666666666666664,645.2836829574793,Urbain classe moyenne,CC,114.0,Agence Distribution,5,0,2,71.4,0.0,28.6,85000.0,-83600.0,0.02,False,-100.0,-12.5,Régionale (>20km),FERMER
77200FB9-2,1,200.0,69.0,,Résidence secondaire,,,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
77340FW7-1,28,5600.0,47.46153846153846,616.1251004054141,Urbain classe moyenne,CC,99.0,Agence Distribution,15,5,8,53.6,17.9,28.6,85000.0,-79400.0,0.07,False,-66.7,250.0,Régionale (>20km),FERMER
77410FS6-4,15,3000.0,55.0,659.1672025369712,Résidence secondaire,CC,157.0,Agence Distribution,8,3,4,53.3,20.0,26.7,85000.0,-82000.0,0.04,False,14.3,87.5,Régionale (>20km),FERMER
77566FW7-B,35,7000.0,55.774193548387096,621.2719273223441,Résidence secondaire,CC,358.0,Agence Distribution,23,4,8,65.7,11.4,22.9,85000.0,-78000.0,0.08,False,-54.2,337.5,Régionale (>20km),FERMER
77711FS6-7,31,6200.0,46.93103448275862,637.728326690531,Résidence secondaire,CC,120.0,Agence Distribution,20,3,8,64.5,9.7,25.8,85000.0,-78800.0,0.07,False,6.7,287.5,Régionale (>20km),FERMER
77APVECLA1,1,200.0,29.0,,Rural ouvrier,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
77APVEFON1,1,200.0,,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
77APVELIE1,1,200.0,,,Urbain classe moyenne,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
77GTPRONEM,1,200.0,49.0,,Rural traditionnel,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
77PHSEFONT,7,1400.0,46.142857142857146,629.4638802805213,Résidence secondaire,CV,90.0,,5,1,1,71.4,14.3,14.3,65000.0,-63600.0,0.02,False,-60.0,-12.5,Régionale (>20km),FERMER
77PHSENEMO,4,800.0,29.0,623.2028549148397,Résidence secondaire,CV,118.0,Réseau Partenaire,1,2,1,25.0,50.0,25.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Régionale (>20km),FERMER
77PHSEPRO1,4,800.0,64.0,,Pavillonnaire familial,CV,128.0,Réseau Partenaire,1,0,3,25.0,0.0,75.0,65000.0,-64200.0,0.01,False,-66.7,-50.0,Inconnu,FERMER
78000FF6-4,1,200.0,,,PériUrbain en croissance,CV,50.0,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
78100FY7-2,2,400.0,59.0,,Rural dynamique,CV,71.0,Agence Distribution,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
78150FF6-3,53,10600.0,59.96153846153846,662.4591335009316,Résidence secondaire,CC,338.0,Agence Distribution,35,8,10,66.0,15.1,18.9,85000.0,-74400.0,0.12,False,-44.1,562.5,Régionale (>20km),FERMER
78180FU9-0,10,2000.0,59.0,692.0234669329013,Résidence secondaire,CC,147.0,Agence Distribution,8,0,2,80.0,0.0,20.0,85000.0,-83000.0,0.02,False,-57.1,25.0,Régionale (>20km),FERMER
78300FD9-4,3,600.0,49.0,705.0613492291612,Populaire,CV,61.0,Agence Distribution,3,0,0,100.0,0.0,0.0,65000.0,-64400.0,0.01,False,-100.0,-62.5,Régionale (>20km),FERMER
78360LQC-5,20,4000.0,69.0,684.8120594703164,Résidence secondaire,CC,169.0,Agence Distribution,12,5,3,60.0,25.0,15.0,85000.0,-81000.0,0.05,False,-57.1,150.0,Régionale (>20km),FERMER
78370FU9-4,15,3000.0,59.0,704.8010537809298,Résidence secondaire,CC,105.0,Agence Distribution,5,5,5,33.3,33.3,33.3,85000.0,-82000.0,0.04,False,-33.3,87.5,Régionale (>20km),FERMER
78410FD9-5,8,1600.0,59.0,651.8403148062187,Rural ouvrier,CC,74.0,Agence Distribution,6,0,2,75.0,0.0,25.0,85000.0,-83400.0,0.02,False,0.0,0.0,Régionale (>20km),FERMER
78APVEPAR1,1,200.0,,,Pavillonnaire familial,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
78GTPROHAM,1,200.0,59.0,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
78GTPROVEL,1,200.0,69.0,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
78PHSEBUCH,6,1200.0,49.0,,Résidence secondaire,CC,139.0,Réseau Partenaire,4,0,2,66.7,0.0,33.3,85000.0,-83800.0,0.01,False,-100.0,-25.0,Inconnu,FERMER
78PHSECHAM,9,1800.0,61.857142857142854,690.6503397018344,Pavillonnaire familial,CC,120.0,Réseau Partenaire,4,2,3,44.4,22.2,33.3,85000.0,-83200.0,0.02,False,25.0,12.5,Régionale (>20km),FERMER
78PHSEMANT,2,400.0,59.0,665.5887155649496,Rural dynamique,CV,128.0,Réseau Partenaire,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Régionale (>20km),FERMER
78PHSEMONT,1,200.0,,640.2229844311265,Populaire,CC,120.0,Réseau Partenaire,0,0,1,0.0,0.0,100.0,85000.0,-84800.0,0.0,False,-100.0,-87.5,Régionale (>20km),FERMER
78PHSERAM1,13,2600.0,55.15384615384615,690.5415875537591,Résidence secondaire,CC,170.0,Réseau Partenaire,6,3,4,46.2,23.1,30.8,85000.0,-82400.0,0.03,False,-70.0,62.5,Régionale (>20km),FERMER
78PHSESTGE,7,1400.0,59.0,,Résidence secondaire,CC,136.0,Réseau Partenaire,2,3,2,28.6,42.9,28.6,85000.0,-83600.0,0.02,False,150.0,-12.5,Inconnu,FERMER
78PHSEVELI,17,3400.0,53.285714285714285,655.3546728982296,Résidence secondaire,CC,165.0,Réseau Partenaire,9,3,5,52.9,17.6,29.4,85000.0,-81600.0,0.04,False,-58.3,112.5,Régionale (>20km),FERMER
79GTPRONIO,1,200.0,69.0,,Rural ouvrier,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
79PHSEBRES,4,800.0,46.5,675.6092785724062,Populaire,CV,97.0,Réseau Partenaire,1,0,3,25.0,0.0,75.0,65000.0,-64200.0,0.01,False,-66.7,-50.0,Régionale (>20km),FERMER
79PHSENIOR,4,800.0,49.0,669.2385199819158,Urbain classe moyenne,CV,176.0,Réseau Partenaire,4,0,0,100.0,0.0,0.0,65000.0,-64200.0,0.01,False,-66.7,-50.0,Régionale (>20km),FERMER
79PHSENIVH,1,200.0,49.0,,Urbain classe moyenne,CC,245.0,Réseau Partenaire,0,0,1,0.0,0.0,100.0,85000.0,-84800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
79PHSETHOU,1,200.0,39.0,,Résidence secondaire,CV,111.0,Réseau Partenaire,1,0,0,100.0,0.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
80000ZSB-5,23,4600.0,42.5,787.4934164384316,Urbain familial aisé,CV,281.0,Agence Distribution,16,0,7,69.6,0.0,30.4,65000.0,-60400.0,0.07,False,-35.7,187.5,Régionale (>20km),FERMER
80044FZ3-6,11,2200.0,54.0,788.7719721785417,Résidence secondaire,CC,131.0,Agence Distribution,6,3,2,54.5,27.3,18.2,85000.0,-82800.0,0.03,False,20.0,37.5,Régionale (>20km),FERMER
80100FZ3-1,8,1600.0,59.0,812.6384179285633,Résidence secondaire,CV,133.0,Agence Distribution,5,2,1,62.5,25.0,12.5,65000.0,-63400.0,0.02,False,66.7,0.0,Régionale (>20km),FERMER
80PHSEMERS,1,200.0,,845.7364125039419,Urbain classe moyenne,CV,254.0,Réseau Partenaire,1,0,0,100.0,0.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Régionale (>20km),FERMER
80PHSEPERO,3,600.0,59.0,,Pavillonnaire familial,CV,151.0,Réseau Partenaire,1,1,1,33.3,33.3,33.3,65000.0,-64400.0,0.01,False,-50.0,-62.5,Inconnu,FERMER
81000ALB-F,17,3400.0,49.588235294117645,363.3181347719467,Urbain classe moyenne,CC,173.0,Agence Distribution,12,2,3,70.6,11.8,17.6,85000.0,-81600.0,0.04,False,12.5,112.5,Régionale (>20km),FERMER
811006GC-5,17,3400.0,49.625,373.0398134607571,Populaire,CC,156.0,Agence Distribution,11,0,6,64.7,0.0,35.3,85000.0,-81600.0,0.04,False,-11.1,112.5,Régionale (>20km),FERMER
81APVEALBI,1,200.0,59.0,,Pavillonnaire familial,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
81FIDCARMA,429,85800.0,51.11764705882353,,Résidence secondaire,,,Service Client Mobile,0,419,10,0.0,97.7,2.3,65000.0,20800.0,1.32,True,76.8,5262.5,Inconnu,DÉVELOPPER
81PHSEMAZA,4,800.0,52.333333333333336,,Rural dynamique,CC,109.0,Réseau Partenaire,2,0,2,50.0,0.0,50.0,85000.0,-84200.0,0.01,False,200.0,-50.0,Inconnu,FERMER
82017FH7-2,9,1800.0,42.333333333333336,429.5342034137952,Résidence secondaire,CV,123.0,Agence Distribution,4,0,5,44.4,0.0,55.6,65000.0,-63200.0,0.03,False,-100.0,12.5,Régionale (>20km),FERMER
82PHSEMOIS,5,1000.0,33.0,,Rural dynamique,CV,60.0,Réseau Partenaire,1,1,3,20.0,20.0,60.0,65000.0,-64000.0,0.02,False,-33.3,-37.5,Inconnu,FERMER
82PHSEMONT,6,1200.0,47.333333333333336,474.63446989516694,Rural dynamique,CC,142.0,Réseau Partenaire,3,1,2,50.0,16.7,33.3,85000.0,-83800.0,0.01,False,100.0,-25.0,Régionale (>20km),FERMER
83000FC5-8,1733,346600.0,53.04923076923077,3.1594088237398004,Populaire,CC,83.0,Agence Distribution,877,362,494,50.6,20.9,28.5,85000.0,261600.0,4.08,True,-3.1,21562.5,Locale (<10km),MAINTENIR
83120FP3-2,2,400.0,69.0,,Résidence secondaire,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
83120SM1-1,8,1600.0,47.57142857142857,,Résidence secondaire,CV,70.0,Agence Distribution,0,0,8,0.0,0.0,100.0,65000.0,-63400.0,0.02,False,-40.0,0.0,Inconnu,FERMER
83160FC5-9,3371,674200.0,51.66985645933014,11.937743448237947,Urbain classe moyenne,CC,154.0,Agence Distribution,1771,600,1000,52.5,17.8,29.7,85000.0,589200.0,7.93,True,6.8,42037.5,Semi-locale (10-20km),MAINTENIR
83170FC5-1,2607,521400.0,54.34653465346535,51.4389435446082,PériUrbain en croissance,CV,116.0,Agence Distribution,1409,502,696,54.0,19.3,26.7,65000.0,456400.0,8.02,True,3.7,32487.5,Régionale (>20km),MAINTENIR
83190FC5-A,11,2200.0,62.333333333333336,3.707407773073217,Populaire,CC,62.0,Agence Distribution,0,0,11,0.0,0.0,100.0,85000.0,-82800.0,0.03,False,-16.7,37.5,Locale (<10km),FERMER
83300FP3-1,2089,417800.0,56.4780814853017,4.163658614749166,Rural ouvrier,CV,155.0,Agence Distribution,1174,402,513,56.2,19.2,24.6,65000.0,352800.0,6.43,True,9.9,26012.5,Locale (<10km),MAINTENIR
83400FC5-2,5,1000.0,63.0,0.1461287073365862,Pavillonnaire familial,CV,116.0,Agence Distribution,0,0,5,0.0,0.0,100.0,65000.0,-64000.0,0.02,False,50.0,-37.5,Locale (<10km),FERMER
83480FP3-8,2551,510200.0,54.59364548494983,6.736781389000898,Résidence secondaire,CC,151.0,Agence Distribution,1393,444,714,54.6,17.4,28.0,85000.0,425200.0,6.0,True,11.5,31787.5,Locale (<10km),MAINTENIR
83580FP3-4,1478,295600.0,55.859021183345504,55.95798204302513,Résidence secondaire,CC,82.0,Agence Distribution,743,314,421,50.3,21.2,28.5,85000.0,210600.0,3.48,True,20.3,18375.0,Régionale (>20km),DÉVELOPPER
83608FP3-0,5,1000.0,79.0,2.698712168120711,Populaire,CV,60.0,Agence Distribution,0,0,5,0.0,0.0,100.0,65000.0,-64000.0,0.02,False,-33.3,-37.5,Locale (<10km),FERMER
83APVEBRI1,111,22200.0,53.90384615384615,,PériUrbain en croissance,,,,0,0,111,0.0,0.0,100.0,65000.0,-42800.0,0.34,False,36.2,1287.5,Inconnu,FERMER
83APVEDRA1,84,16800.0,56.7027027027027,,Rural ouvrier,,,,0,0,84,0.0,0.0,100.0,65000.0,-48200.0,0.26,False,33.3,950.0,Inconnu,FERMER
83APVEGASS,70,14000.0,51.78688524590164,,Résidence secondaire,,,,0,0,70,0.0,0.0,100.0,65000.0,-51000.0,0.22,False,25.8,775.0,Inconnu,FERMER
83APVELAV1,117,23400.0,48.22330097087379,,Urbain classe moyenne,,,,0,0,117,0.0,0.0,100.0,65000.0,-41600.0,0.36,False,38.8,1362.5,Inconnu,FERMER
83APVEPUGE,92,18400.0,52.793103448275865,,Résidence secondaire,,,,0,0,92,0.0,0.0,100.0,65000.0,-46600.0,0.28,False,70.6,1050.0,Inconnu,FERMER
83APVETOUL,78,15600.0,52.83561643835616,,Populaire,,,,0,0,78,0.0,0.0,100.0,65000.0,-49400.0,0.24,False,16.7,875.0,Inconnu,FERMER
83AVTEROHU,1,200.0,59.0,,Rural dynamique,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
83CARRTOUL,1,200.0,89.0,,Urbain familial aisé,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
83DVILEMUY,2,400.0,49.0,,Urbain classe moyenne,,,Direction des ventes indirectes,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
83DVISTMAX,1,200.0,39.0,,Urbain classe moyenne,,,Direction des ventes indirectes,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
83GTPROHYE,62,12400.0,51.71186440677966,,Urbain classe moyenne,,,,0,0,62,0.0,0.0,100.0,65000.0,-52600.0,0.19,False,110.0,675.0,Inconnu,FERMER
83GTPROSEY,100,20000.0,55.145833333333336,,Urbain classe moyenne,,,,0,0,100,0.0,0.0,100.0,65000.0,-45000.0,0.31,False,22.2,1150.0,Inconnu,FERMER
83GTPROSTR,38,7600.0,59.90909090909091,,Urbain classe moyenne,,,,0,0,38,0.0,0.0,100.0,65000.0,-57400.0,0.12,False,116.7,375.0,Inconnu,FERMER
83MOBIFREJ,3,600.0,62.333333333333336,,Résidence secondaire,CC,25.0,Réseau Partenaire,0,0,3,0.0,0.0,100.0,85000.0,-84400.0,0.01,False,-50.0,-62.5,Inconnu,FERMER
83PHONHYER,1,200.0,49.0,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
83PHSEHYER,1096,219200.0,54.872093023255815,3.2042831280951702,Urbain classe moyenne,CC,84.0,Réseau Partenaire,404,292,400,36.9,26.6,36.5,85000.0,134200.0,2.58,True,10.0,13600.0,Locale (<10km),MAINTENIR
83PHSELAVA,1,200.0,69.0,,Pavillonnaire familial,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
